,id,adult,budget,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count,video,title,belongs_to_collection,overview,homepage,imdb_id,poster_path,crew,cast,keywords
20,1085162,False,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",sk,GERUCA,0.6,"[{'id': 24023, 'logo_path': '/yz6m1ty4qGvlkfReuqPZxdmD8V2.png', 'name': 'RTVS', 'origin_country': 'SK'}]","[{'iso_3166_1': 'SK', 'name': 'Slovakia'}]",2022-01-01,0,0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,,0.0,0,False,GERUCA,,,,tt25367170,/cJd9wsJj27pFylWUGxNXBAoPrG7.jpg,"[{'adult': False, 'gender': 0, 'id': 1840915, 'known_for_department': 'Costume & Make-Up', 'name': 'Martina Čerňáková', 'original_name': 'Martina Čerňáková', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e7416963aad2008f851251', 'department': 'Costume & Make-Up', 'job': 'Costume Design'}, {'adult': False, 'gender': 1, 'id': 2135522, 'known_for_department': 'Sound', 'name': 'Viera Marinová', 'original_name': 'Viera Marinová', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e741379512e1008cb6cb13', 'department': 'Sound', 'job': 'Sound'}, {'adult': False, 'gender': 2, 'id': 2139878, 'known_for_department': 'Sound', 'name': 'Lukáš Kasprzyk', 'original_name': 'Lukáš Kasprzyk', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e741239512e100e3d04252', 'department': 'Sound', 'job': 'Sound'}, {'adult': False, 'gender': 0, 'id': 2465113, 'known_for_department': 'Sound', 'name': 'Adam Matej', 'original_name': 'Adam Matej', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e74142d388ae008697f1fb', 'department': 'Sound', 'job': 'Sound'}, {'adult': False, 'gender': 0, 'id': 3915401, 'known_for_department': 'Directing', 'name': 'Michal Stasak', 'original_name': 'Michal Stasak', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e740c59512e100793fbc69', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 3915401, 'known_for_department': 'Directing', 'name': 'Michal Stasak', 'original_name': 'Michal Stasak', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e741141277780079f186e7', 'department': 'Editing', 'job': 'Editor'}, {'adult': False, 'gender': 0, 'id': 3915401, 'known_for_department': 'Directing', 'name': 'Michal Stasak', 'original_name': 'Michal Stasak', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e741076c849200851a3d7d', 'department': 'Production', 'job': 'Producer'}, {'adult': False, 'gender': 0, 'id': 3915402, 'known_for_department': 'Editing', 'name': 'Paulína Vítková', 'original_name': 'Paulína Vítková', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e7427212777800dc826a03', 'department': 'Writing', 'job': 'Writer'}, {'adult': False, 'gender': 0, 'id': 3915403, 'known_for_department': 'Camera', 'name': 'Viktor Kamenický', 'original_name': 'Viktor Kamenický', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e740e29512e100793fbc85', 'department': 'Camera', 'job': 'Director of Photography'}, {'adult': False, 'gender': 0, 'id': 3915403, 'known_for_department': 'Camera', 'name': 'Viktor Kamenický', 'original_name': 'Viktor Kamenický', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e740f912777800931d098f', 'department': 'Production', 'job': 'Producer'}, {'adult': False, 'gender': 0, 'id': 3915405, 'known_for_department': 'Art', 'name': 'Karina Sporinová', 'original_name': 'Karina Sporinová', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e7415063aad200858700f8', 'department': 'Art', 'job': 'Production Design'}, {'adult': False, 'gender': 0, 'id': 3915406, 'known_for_department': 'Costume & Make-Up', 'name': 'Ria Pontikis', 'original_name': 'Ria Pontikis', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e7415c9512e100793fbcc7', 'department': 'Costume & Make-Up', 'job': 'Costume Design'}]","[{'adult': False, 'gender': 2, 'id': 1774972, 'known_for_department': 'Acting', 'name': 'Branislav Deák', 'original_name': 'Branislav Deák', 'popularity': 1.099, 'profile_path': '/aYkC1s9pHYgkIyu3rAv9mZbayDt.jpg', 'cast_id': 13, 'character': '', 'credit_id': '63e7417b63aad2008587010b', 'order': 0}, {'adult': False, 'gender': 0, 'id': 3915407, 'known_for_department': 'Acting', 'name': 'Sandra Sviteková', 'original_name': 'Sandra Sviteková', 'popularity': 0.6, 'profile_path': None, 'cast_id': 14, 'character': '', 'credit_id': '63e741859512e100793fbce0', 'order': 1}, {'adult': False, 'gender': 2, 'id': 1752407, 'known_for_department': 'Acting', 'name': 'Miloslav Kráľ', 'original_name': 'Miloslav Kráľ', 'popularity': 1.094, 'profile_path': '/9hVpjXc8jJN5g9ZwdYyRHGm9wr8.jpg', 'cast_id': 15, 'character': 'narrator', 'credit_id': '63e741969512e10084616803', 'order': 2}, {'adult': False, 'gender': 0, 'id': 3915408, 'known_for_department': 'Acting', 'name': 'Michal Mrázek', 'original_name': 'Michal Mrázek', 'popularity': 0.6, 'profile_path': None, 'cast_id': 16, 'character': '', 'credit_id': '63e741a06c849200cfb1a6e5', 'order': 3}, {'adult': False, 'gender': 0, 'id': 3915409, 'known_for_department': 'Acting', 'name': 'Štefan Klimko', 'original_name': 'Štefan Klimko', 'popularity': 0.6, 'profile_path': None, 'cast_id': 17, 'character': '', 'credit_id': '63e741aa6c8492008dc33684', 'order': 4}, {'adult': False, 'gender': 0, 'id': 3915411, 'known_for_department': 'Acting', 'name': 'Vladimír Barus', 'original_name': 'Vladimír Barus', 'popularity': 0.6, 'profile_path': None, 'cast_id': 18, 'character': '', 'credit_id': '63e741b463aad2008f85127c', 'order': 5}, {'adult': False, 'gender': 0, 'id': 3915412, 'known_for_department': 'Acting', 'name': 'Igor Homola', 'original_name': 'Igor Homola', 'popularity': 0.6, 'profile_path': None, 'cast_id': 19, 'character': '', 'credit_id': '63e741bcd388ae0080614762', 'order': 6}]",[]
21,1084951,False,0,[],da,Opera night,0.6,[],[],2022-01-01,0,15,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,0.0,0,False,Opera night,,"When she discovers a mysterious crack in the foundation of her workplace, the Copenhagen Opera, cleaner Angeli raises the alarm. She tries to find help, but it turns into a Kafkaesque odyssey: no one at her workplace seems to hear what she has to say, everyone follows the ethos of ""the show must go on"". The water is rising and Angeli has to find a way to make herself heard in this supernatural doomsday musical.",,,,"[{'adult': False, 'gender': 0, 'id': 2771327, 'known_for_department': 'Directing', 'name': 'Hilke Rönnfeldt', 'original_name': 'Hilke Rönnfeldt', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e6a0012fccee007cfa0941', 'department': 'Directing', 'job': 'Director'}]",[],[]
22,1084948,False,0,[],xx,Long time no techno,0.6,[],[],2022-01-01,0,3,[],Released,,0.0,0,False,Long time no techno,,"The film footage comes from the archive of the Odesa Film Studio. Numerous films were shot here that shaped the childhoods of millions of people. Today, the film studio is threatened with destruction by the Russian army. The appropriation of the film material serves to reclaim the common childhood of the two countries. In an act of collective memory, the video invites the audience to search for their own experiences in these images.",,,/7oth47F8ZshwrdD1PXFUbXdtAh2.jpg,"[{'adult': False, 'gender': 0, 'id': 3914685, 'known_for_department': 'Directing', 'name': 'Eugenia Bakurin', 'original_name': 'Eugenia Bakurin', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69e4e2fccee007cfa0892', 'department': 'Directing', 'job': 'Director'}]",[],[]
23,1084940,False,0,[],de,Der Stoff aus dem Legenden sind,1.4,[],[],2022-01-01,0,3,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,0.0,0,False,The stuff legends are made of,,"Rocko Schamoni plays a rock star who has aged in the isolation of his castle, whose everyday life takes place somewhere between daily toast and Ludwig II. Posters and prizes remind us of his greatest, possibly only successes, which he celebrated in the 80s of the last century. Otherwise, there is now emptiness in his house and life.",,,,"[{'adult': False, 'gender': 0, 'id': 3046335, 'known_for_department': 'Directing', 'name': 'Kay Otto', 'original_name': 'Kay Otto', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69bf7c2ff3d00aad6b240', 'department': 'Directing', 'job': 'Director'}]","[{'adult': False, 'gender': 0, 'id': 3914676, 'known_for_department': 'Acting', 'name': 'Bobby Fletcher', 'original_name': 'Bobby Fletcher', 'popularity': 0.6, 'profile_path': None, 'cast_id': 2, 'character': 'himself', 'credit_id': '63e69c7dc2ff3d00f3169564', 'order': 0}, {'adult': False, 'gender': 0, 'id': 3914677, 'known_for_department': 'Acting', 'name': 'Koljah', 'original_name': 'Koljah', 'popularity': 0.6, 'profile_path': None, 'cast_id': 3, 'character': 'himself', 'credit_id': '63e69c88f48b34007c3ca969', 'order': 1}]",[]
24,1084933,False,0,[],xx,Black summer,0.6,[],[],2022-01-01,0,11,[],Released,,0.0,0,False,Black summer,,"In the 2019/2020 Black Summer, Australia suffered some of the worst bushfires in its history, observed from afar by the Himawari-8 meteorological satellite.  Terabytes of satellite data were processed into an unprecedented stream of images for this experimental documentary.",,,,"[{'adult': False, 'gender': 0, 'id': 2397610, 'known_for_department': 'Directing', 'name': 'Felix Dierich', 'original_name': 'Felix Dierich', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e699ead29bdd008c9dc450', 'department': 'Directing', 'job': 'Director'}]",[],[]
25,1084932,False,0,[],de,Beben,0.6,[],[],2022-01-01,0,16,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,0.0,0,False,Quake,,"During water therapy for his chronic cramps, Leon experiences an incident that gradually shakes all areas of his life.",,,,"[{'adult': False, 'gender': 0, 'id': 3042633, 'known_for_department': 'Directing', 'name': 'Rudolf Fitzgerald-Leonard', 'original_name': 'Rudolf Fitzgerald-Leonard', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e6994df48b340084291aa9', 'department': 'Directing', 'job': 'Director'}]",[],[]
26,1084929,False,0,[],en,Do you speak of the same nights?,0.6,[],[],2022-01-01,0,4,[],Released,,0.0,0,False,Do you speak of the same nights?,,"In this music video short a couple of teenagers take their e-scooters to a lake in order to party, wreak havoc and discover their feelings.",,,,"[{'adult': False, 'gender': 2, 'id': 2002312, 'known_for_department': 'Writing', 'name': 'Peter Ahlers', 'original_name': 'Peter Ahlers', 'popularity': 0.728, 'profile_path': '/cr7BjSTBRKnhwTHyp5hXOztqWjI.jpg', 'credit_id': '63e697e4f48b3400bc97f923', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 2479389, 'known_for_department': 'Costume & Make-Up', 'name': 'Line Sluyter-Gäthje', 'original_name': 'Line Sluyter-Gäthje', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e697eda3d027008383d52e', 'department': 'Directing', 'job': 'Director'}]","[{'adult': False, 'gender': 0, 'id': 3914634, 'known_for_department': 'Acting', 'name': 'Alpaca Redemtion', 'original_name': 'Alpaca Redemtion', 'popularity': 0.6, 'profile_path': None, 'cast_id': 3, 'character': 'themself', 'credit_id': '63e6982af48b340084291a59', 'order': 0}]",[]
27,1084925,False,0,[],xx,Abditory,0.6,[],[],2022-01-01,0,6,[],Released,,0.0,0,False,Abditory,,"A young woman who comes from a drug-addicted household finds herself in an abusive relationship. As time goes by, more and more memories intrude on her, reminding her of her past and bringing to light the effects her current life partner has on her.",,,,"[{'adult': False, 'gender': 0, 'id': 3914622, 'known_for_department': 'Directing', 'name': 'Daniel Alexander Bethke', 'original_name': 'Daniel Alexander Bethke', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e6962cf48b340084291969', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 3914623, 'known_for_department': 'Directing', 'name': 'Madita Rosaline Strunk', 'original_name': 'Madita Rosaline Strunk', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69634f48b34007c3ca752', 'department': 'Directing', 'job': 'Director'}]",[],[]
28,1084922,False,0,[],en,Phantomflug,0.6,[],[],2022-01-01,0,17,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,0.0,0,False,Phantom flight,,"Filmic essay on memories of war and their omnipresence, which never seems to abate. Based on personal and autobiographical reflections, the film traces the traces that war experiences leave behind. Through the presence of ever new violent conflicts, they have a permanent effect on one's own emotional world and family relationships.",,,,"[{'adult': False, 'gender': 0, 'id': 3914617, 'known_for_department': 'Directing', 'name': 'Gor Margaryan', 'original_name': 'Gor Margaryan', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e6956ea3d027007e738a46', 'department': 'Directing', 'job': 'Director'}]",[],[]
29,1084921,False,0,[],de,Oschtsee,0.6,[],[],2022-01-01,0,5,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,0.0,0,False,Oschtsee,,"Now there is an end to the tootling with the poodle. And no more wiggling the dachshund. Bonnie & Clyde have had enough of the farm - they flee from there, dream of a juicy fish sandwich and race in a cardboard box to the Baltic Sea. There is black rain and it is overcrowded.",,,,"[{'adult': False, 'gender': 0, 'id': 3914616, 'known_for_department': 'Directing', 'name': 'Klaus Höfs', 'original_name': 'Klaus Höfs', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e694bda3d02700c82c33c5', 'department': 'Directing', 'job': 'Director'}]",[],[]
30,1084917,False,0,[],xx,Mit Flöte die Treppe herabsteigend,0.6,[],[],2022-01-01,0,7,[],Released,,0.0,0,False,Descending the stairs with a flute,,"In the audiovisual composition, not only do the sounds of the solo flute overlap and unite with those of the wooden stairs and floors of the Habichtshorst Old Forester's Lodge, but also the visual impressions of the video images with the acoustic ones.",,,,"[{'adult': False, 'gender': 0, 'id': 3914601, 'known_for_department': 'Directing', 'name': 'Karsten Wiesel', 'original_name': 'Karsten Wiesel', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69367f48b34007c3ca625', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 3914602, 'known_for_department': 'Directing', 'name': 'Neo Hülcker', 'original_name': 'Neo Hülcker', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69371f48b3400bc97f7b5', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 3914604, 'known_for_department': 'Directing', 'name': 'Kilian Schwoon', 'original_name': 'Kilian Schwoon', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e6937a2fccee00bc2766f3', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 0, 'id': 3914605, 'known_for_department': 'Directing', 'name': 'Robin Hoffmann', 'original_name': 'Robin Hoffmann', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69387d29bdd00b2f995e2', 'department': 'Directing', 'job': 'Director'}]",[],[]
31,1084914,False,0,[],xx,Horaizon,0.6,[],[],2022-01-01,0,11,[],Released,,0.0,0,False,Horaizon,,"HORAIZON is an experimental film that oscillates between photography, moving image and sound. The title refers to the English phonetic pronunciation of the word ""horizon"". The film was shot in various locations around the world (Iceland, USA, Japan, Turkey, Belgium).",,,,"[{'adult': False, 'gender': 0, 'id': 1629136, 'known_for_department': 'Directing', 'name': 'Meggy Rustamova', 'original_name': 'Meggy Rustamova', 'popularity': 0.6, 'profile_path': None, 'credit_id': '63e69237c2ff3d00c3db94e2', 'department': 'Directing', 'job': 'Director'}]",[],[]
32,1084615,False,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",de,Evolutio,0.6,"[{'id': 21698, 'logo_path': None, 'name': 'Brandl Pictures', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2022-01-01,0,79,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,0.0,0,False,Evolutio,,"Kira leads a happy life, but she is not free. She lives in a world where humans have been overtaken by machines in evolution. Now they are kept as ""pets"" by the robots. Kira is also the property of Antonett and Esben. She knows no other life - until her owners acquire a second human. Leo is different. He knows the past, he knows evolution and he knows that there are still humans in freedom. Soon he is able to convince Kira that her life is not the only true one. But does she want to give it up? Does she want to go against natural evolution?",,,/lzK4xVcUwpRiTAC2Tv3rpR4eL5a.jpg,"[{'adult': False, 'gender': 2, 'id': 130006, 'known_for_department': 'Sound', 'name': 'Kevin MacLeod', 'original_name': 'Kevin MacLeod', 'popularity': 2.174, 'profile_path': '/wAv2ItoIEYF16SP5LXowoEoNsS6.jpg', 'credit_id': '63e577f6c2ff3d008e586eee', 'department': 'Sound', 'job': 'Music'}, {'adult': False, 'gender': 2, 'id': 1308984, 'known_for_department': 'Directing', 'name': 'Helmut Brandl', 'original_name': 'Helmut Brandl', 'popularity': 1.62, 'profile_path': None, 'credit_id': '63e578082fccee008fcf986c', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 2, 'id': 1308984, 'known_for_department': 'Directing', 'name': 'Helmut Brandl', 'original_name': 'Helmut Brandl', 'popularity': 1.62, 'profile_path': None, 'credit_id': '63e5781c9512e1007965bbfa', 'department': 'Camera', 'job': 'Director of Photography'}, {'adult': False, 'gender': 2, 'id': 1308984, 'known_for_department': 'Directing', 'name': 'Helmut Brandl', 'original_name': 'Helmut Brandl', 'popularity': 1.62, 'profile_path': None, 'credit_id': '63e5780f2fccee00a77ba10e', 'department': 'Writing', 'job': 'Writer'}]","[{'adult': False, 'gender': 1, 'id': 1543714, 'known_for_department': 'Acting', 'name': 'Romy Glasel', 'original_name': 'Romy Glasel', 'popularity': 0.98, 'profile_path': None, 'cast_id': 2, 'character': 'Kira', 'credit_id': '63e5774b9512e10093099044', 'order': 0}, {'adult': False, 'gender': 0, 'id': 3913549, 'known_for_department': 'Acting', 'name': 'Peter Ehrerer', 'original_name': 'Peter Ehrerer', 'popularity': 0.6, 'profile_path': None, 'cast_id': 3, 'character': '', 'credit_id': '63e577a8c2ff3d00c3db0737', 'order': 1}, {'adult': False, 'gender': 2, 'id': 1273328, 'known_for_department': 'Acting', 'name': 'Günther Brandl', 'original_name': 'Günther Brandl', 'popularity': 1.459, 'profile_path': None, 'cast_id': 4, 'character': '', 'credit_id': '63e577b52fccee007cf98070', 'order': 2}, {'adult': False, 'gender': 1, 'id': 1308986, 'known_for_department': 'Acting', 'name': 'Monika Brandl', 'original_name': 'Monika Brandl', 'popularity': 1.712, 'profile_path': None, 'cast_id': 5, 'character': '', 'credit_id': '63e577c89512e100b2b14351', 'order': 3}, {'adult': False, 'gender': 0, 'id': 3149127, 'known_for_department': 'Acting', 'name': 'Florian Parzer', 'original_name': 'Florian Parzer', 'popularity': 0.6, 'profile_path': None, 'cast_id': 6, 'character': '', 'credit_id': '63e577d2c2ff3d00aad6210b', 'order': 4}]",[]
